Block number,Coinbase emission,Total fees
59078,9494145154424,11171787715
59079,14330744457949,1025422
59080,16648947503053,0
59081,16648931625379,0
59082,585791060026,1242768
59083,16648915189067,0
59084,14639019171577,3878588
59085,15955345896806,5281281249
59086,9834819525217,4942181
59087,16648860755149,0
59088,16648844877558,0
59089,16648828999982,0
59090,16648813122421,0
59091,16648797244876,0
59092,16159674134287,41111398481
59093,16419886005747,3000000
59094,9676201686926,1086721
59095,1314849476287,3149609
59096,16648739815173,9450284802
59097,3419748455095,1597951
59098,16648720676371,0
59099,16648704798914,4619773
59100,16648688921471,0
59101,16648673044044,0
59102,1661179038020,1168873
59103,16648655582409,0
59104,16648639705013,0
59105,16648623827633,0
59106,16610169602610,32930676678
59107,16648592109576,5207050658
59108,16648576232242,0
59109,16648560354922,0
59110,7015889391391,1874110
59111,11456418200306,1958165
59112,16648526861052,0
59113,16648510983780,0
59114,6645121583464,1000000
59115,16648488769241,0
59116,885260861396,2357719
59117,16648472047754,1717173
59118,5516744147809,1594284
59119,12352930773569,1457394
59120,16648439128684,0
59121,16648423251495,0
59122,16648407374321,1000000
59123,16648391497163,0
59124,16648375620019,1000100
59125,16648359742891,0
59126,16648343865778,0
59127,16200281484896,7501330967
59128,16648312538888,1010550
59129,16648296661820,0
59130,16648280784767,0
59131,16648264907729,2000000
59132,16648249030706,1000000
59133,16648233153699,0
59134,16648217276706,7800826
59135,16648201399729,0
59136,16648185522767,0
59137,16648169645820,0
59138,16648153768888,37965584395
59139,16648137891972,0
59140,16648122015070,0
59141,16648106138184,0
59142,16648090261313,0
59143,16648074384456,0
59144,16648058507615,0
59145,16648042630790,0
59146,16648026753979,0
59147,16648010877183,0
59148,16647995000403,0
59149,16303964242528,23708628862
59150,1377035266605,10845371793
59151,16607745404708,11765739761
59152,8409844942497,34847760778
59153,16647938403089,0
59154,16647922526378,0
59155,16647906649682,0
59156,2560179068156,1000000
59157,11266473369770,7201882
59158,2590789157648,1592496
59159,16647875116109,0
59160,16647859239458,0
59161,16647843362822,0
59162,16647827486201,0
59163,4365137736693,6130340
59164,16647807446676,0
59165,16647791570090,0
59166,16647775693518,5002090357
59167,16647759816962,0
59168,16647743940421,0
59169,16647728063895,0
59170,16647712187385,0
59171,16647696310889,0
59172,16647680434409,1600223
59173,16647664557944,0
59174,16644942398104,25633150544
59175,16647632807639,0
59176,16647616931220,0
59177,2572383153089,40885159574
59178,16647598601599,1393995
59179,16647582725212,0
59180,16647566848840,0
59181,16647550972483,3064182
59182,16647535096141,0
59183,16647519219814,0
59184,16647503343503,1796901
59185,16647487467207,0
59186,16647471590925,0
59187,16647455714659,0
59188,16647439838408,0
59189,16647423962172,0
59190,16647408085952,0
59191,16647392209746,0
59192,16647376333556,0
59193,16647360457381,0
59194,16647344581221,0
59195,16647328705076,0
59196,16647312828946,0
59197,16647296952831,0
59198,16647281076732,0
59199,16647265200647,0
59200,16647249324578,0
59201,16647233448524,0
59202,16647217572485,2413113
59203,16647201696461,0
59204,16647185820452,0
59205,16647169944459,0
59206,16647154068480,3084739
59207,16647138192517,0
59208,16647122316569,0
59209,16647106440636,2957658
59210,9490890504178,49795753026
59211,16647081513499,0
59212,16647065637605,0
59213,16647049761726,0
59214,16647033885863,0
59215,16647018010014,0
59216,16647002134180,0
59217,16646986258362,19393350393
59218,16646970382559,0
59219,16646954506771,5347291
59220,16646938630998,0
59221,16646922755240,0
59222,16646906879497,0
59223,16646891003770,0
59224,16646875128057,0
59225,16646859252360,2993061
59226,16646843376678,0
59227,16646827501011,0
59228,16646811625359,0
59229,16646795749722,0
59230,16646779874101,0
59231,9848476906028,4476675
59232,16643132896705,4000000
59233,16646738734127,0
59234,16646722858559,0
59235,16646706983007,0
59236,16646691107470,2113605
59237,16646675231949,1000000
59238,16646659356442,0
59239,16646643480951,0
59240,16646627605474,0
59241,16646611730013,0
59242,16646595854567,0
59243,16646579979136,0
59244,16646564103720,1280060
59245,16591988126092,31448870731
59246,16646532404967,10707250810
59247,16419615145632,35907649795
59248,16646500870631,0
59249,16646484995291,0
59250,16646469119966,0
59251,16646453244655,0
59252,16646437369361,0
59253,16646421494081,0
59254,16646405618816,0
59255,16646389743567,0
59256,16646373868332,0
59257,16646357993113,0
59258,13445546001207,4150926
59259,16646329295237,0
59260,16646313420060,0
59261,16646297544899,0
59262,16646281669752,0
59263,16646265794621,0
59264,16646249919505,0
59265,16611544582738,4000000
59266,16646218202401,0
59267,16646202327330,0
59268,16646186452274,0
59269,16646170577234,0
59270,16646154702208,0
59271,16646138827198,0
59272,16646122952203,0
59273,16646107077223,0
59274,16646091202258,0
59275,16646075327309,0
59276,16646059452374,1118655
59277,16646043577455,0
59278,16646027702551,0
59279,16646011827661,0
59280,16645995952787,0
59281,10819059370909,35224771851
59282,16645969760070,5100000000
59283,16645953885236,0
59284,16645938010417,0
59285,16645922135614,0
59286,16645906260825,0
59287,16645890386052,1000000
59288,16645874511294,0
59289,16645858636551,1000000
59290,16645842761823,0
59291,16645826887110,0
59292,16645811012413,0
59293,16645795137730,0
59294,16645779263063,0
59295,16645763388411,0
59296,16645747513774,0
59297,16645731639152,1000000
59298,16645715764545,0
59299,16645699889953,5051974278
59300,16645684015377,0
59301,16645668140816,0
59302,16645652266269,0
59303,16645636391738,1740821
59304,16645620517223,0
59305,16645604642722,2383393
59306,16645588768236,1153219
59307,2905266649988,19712624028
59308,1276235669565,34550652211
59309,16447439861944,23358354677
59310,16645553220473,5459399730
59311,16197565945151,11000372703
59312,2493895302252,9249463
59313,16645519520470,9000463872
59314,6769974975065,8386955
59315,16645497189714,0
59316,15157856298536,1076625
59317,16645466859673,0
59318,16645450985319,1000008
59319,16645435110980,0
59320,16513126063666,5828839528
59321,16645403488512,0
59322,16645387614218,0
59323,16645371739939,0
59324,5361382193963,1525491
59325,16645350752663,2000000
59326,16645334878420,0
59327,16645319004191,0
59328,16645303129978,0
59329,16645287255780,3931601
59330,16645271381597,1501011
59331,4285705702242,41526465692
59332,16645251420262,5833452274
59333,16645235546113,0
59334,8318060863905,3326635
59335,10794900485010,3846118
59336,6054766554304,12739207221
59337,1064356230634,11657521663
59338,16637428673095,5140763062
59339,16632999469493,5180471310
59340,10335206536880,13359996857
59341,14610197841993,2108197
59342,5372273543545,1079934
59343,10704706065187,1468612
59344,16645123803968,1000000
59345,16645107929941,0
59346,16645092055929,0
59347,16645076181932,0
59348,16645060307950,1000000
59349,16645044433984,0
59350,16645028560032,30000000098
59351,5906811657111,2000000
59352,2663663027413,3000000
59353,6277885829208,44688786015
59354,16021128001658,1000000
59355,16644983246658,0
59356,16644967372765,0
59357,16644951498887,32000000100
59358,16493447402710,3732104
59359,16644919895647,0
59360,16644904021814,3468624
59361,16644888147997,0
59362,16644872274195,0
59363,16644856400407,0
59364,16644840526635,0
59365,16644824652878,0
59366,16644808779137,3312905
59367,16644792905410,0
59368,16644777031698,0
59369,16644761158002,9002562718
59370,16644745284321,0
59371,16640678749305,30001000113
59372,16644713540867,0
59373,12308618104184,8236072
59374,16635995363789,31678032691
59375,16644670063497,9550000000
59376,16644654189902,0
59377,16644638316323,0
59378,3978155934738,7440524
59379,16644618648894,0
59380,16644602775349,0
59381,16644586901818,0
59382,8288278949472,3987932
59383,16644563123985,0
59384,16644547250492,0
59385,16644531377015,1000000
59386,16644515503553,0
59387,16644499630106,0
59388,16644483756674,0
59389,16644467883257,0
59390,16644452009856,0
59391,16644436136470,0
59392,16644420263098,0
59393,16644404389742,0
59394,16644388516401,0
59395,16644372643075,0
59396,16644356769765,0
59397,16644340896469,1532404
59398,16644325023189,1843776
59399,16644309149923,0
59400,16644293276673,0
59401,16644277403438,0
59402,16644261530218,0
59403,980445768229,12002541023
59404,14904002011736,2564028
59405,16644230508424,0
59406,16586766088172,34892070174
59407,16644198816876,2237142
59408,16644182943731,0
59409,16644167070601,0
59410,16644151197486,0
59411,16644135324387,0
59412,16644119451303,0
59413,16644103578233,0
59414,16644087705179,0
59415,16644071832140,0
59416,16644055959116,0
59417,16644040086108,1405212
59418,16644024213114,0
59419,16644008340136,0
59420,16643992467172,29107930057
59421,16643976594224,1000000
59422,16643960721291,0
59423,16643944848373,0
59424,16643928975471,1000000
59425,16643913102583,0
59426,16643897229711,0
59427,16643881356853,0
59428,16643865484011,0
59429,16643849611184,0
59430,16643833738372,1000000
59431,16643817865575,0
59432,16643801992794,0
59433,16643786120027,1324578
59434,16643770247276,0
59435,16643754374540,0
59436,16643738501819,0
59437,16643722629113,0
59438,16643706756422,0
59439,16254587854352,45047264535
59440,16643675382163,2000000
59441,16643659509518,30000000117
59442,16643643636887,0
59443,16643627764272,0
59444,16643611891671,0
59445,16643596019086,0
59446,16643580146516,0
59447,16643564273961,0
59448,16643548401421,0
59449,16643532528897,34000000099
59450,16643516656387,0
59451,16643500783893,0
59452,16643484911414,0
59453,16643469038949,2000000
59454,16643453166500,0
59455,16643437294067,0
59456,16643421421648,0
59457,16643405549244,0
59458,16643389676856,0
59459,16643373804483,0
59460,16643357932125,1142703
59461,16643342059782,0
59462,16643326187454,0
59463,16643310315141,0
59464,15770884528800,30664982867
59465,16643279402556,5310000000
59466,16643263530288,0
59467,16643247658035,0
59468,16643231785797,0
59469,16643215913574,0
59470,16643200041367,0
59471,16643184169174,0
59472,16643168296997,0
59473,16643152424835,0
59474,16643136552688,0
59475,16643120680556,0
59476,16643104808439,0
59477,16643088936338,0
59478,16643073064251,0
59479,16643057192180,0
59480,16643041320124,1134108
59481,16643025448083,0
59482,16643009576057,0
59483,16642993704046,0
59484,16642977832050,0
59485,16642961960070,0
59486,16642946088104,0
59487,3424491927177,2971814
59488,16642926950304,0
59489,16149688048352,34003833798
59490,9175244655066,2171985
59491,16642886926634,0
59492,3723857335474,42906672296
59493,16642867503393,23000000090
59494,16642851631518,0
59495,15438095787364,1416089
59496,16186970007841,1253546
59497,15033096799241,1562821
59498,16642791262967,0
59499,16642775391164,0
59500,16642759519377,0
59501,16642743647604,0
59502,16485004270253,3069793
59503,16642712054522,0
59504,16642696182795,0
59505,15220741521607,1826432
59506,16642665795453,0
59507,16642649923770,0
59508,16642634052102,4086750
59509,16642618180449,0
59510,16642602308812,0
59511,16642586437189,0
59512,16642570565582,0
59513,16642554693990,0
59514,16642538822413,0
59515,16642522950851,1000000
59516,16642507079305,1000000
59517,16642491207773,15101338620
59518,16642475336257,5798718726
59519,16642459464755,0
59520,16642443593269,0
59521,16642427721798,1800000
59522,16642411850342,0
59523,16642395978902,10632114915
59524,16525370486962,8070593904
59525,16642364347655,0
59526,16642348476259,0
59527,16642332604879,0
59528,16642316733514,0
59529,16642300862164,0
59530,8371826532748,38649219483
59531,16642277006833,5962000000
59532,16642261135521,0
59533,16642245264224,0
59534,16642229392942,34000000096
59535,16642213521675,0
59536,16642197650423,3000000
59537,16642181779187,5203437306
59538,1495864440471,6064858
59539,16642164481398,0
59540,16642148610193,1000000
59541,16642132739004,0
59542,16642116867829,0
59543,16642100996670,0
59544,16642085125525,0
59545,16642069254396,0
59546,16642053383282,0
59547,16642037512183,1542023
59548,16642021641099,2000000
59549,16642005770031,0
59550,16641989898977,0
59551,16641974027939,0
59552,15875186217175,10071484
59553,8148438494220,1600253
59554,16641935246202,0
59555,16641919375216,0
59556,16641903504245,0
59557,1472015525765,43454176442
59558,16641886229465,0
59559,16641870358526,0
59560,16641854487601,0
59561,16641838616692,0
59562,16641822745798,0
59563,16641806874919,0
59564,16641791004055,0
59565,16641775133207,0
59566,16641759262373,0
59567,16641743391555,0
59568,16641727520752,2629284
59569,16641711649964,0
59570,16641695779191,0
59571,16641679908433,0
59572,16641664037690,0
59573,16373868696035,7095341
59574,16641632551624,0
59575,16641616680927,0
59576,16641600810244,0
59577,16641584939577,0
59578,16641569068925,0
59579,16641553198288,0
59580,16641537327666,0
59581,16641521457059,1734784
59582,16641505586468,0
59583,16641489715891,0
59584,16641473845330,0
59585,16641457974784,0
59586,16641442104253,0
59587,16641426233737,0
59588,16641410363236,2723479
59589,16641394492750,0
59590,16641378622280,0
59591,16641362751824,0
59592,4513071867661,49039003337
59593,10730071432415,31001000108
59594,16641332344390,0
59595,16641316473979,22000000081
59596,16641300603583,0
59597,16641284733202,0
59598,16641268862836,0
59599,16641252992485,2775764
59600,16641237122150,0
59601,16641221251829,0
59602,16641205381524,0
59603,16641189511234,0
59604,16641173640959,0
59605,16641157770699,0
59606,16641141900454,0
59607,16641126030224,0
59608,16641110160010,0
59609,16641094289810,0
59610,16641078419626,0
59611,16641062549457,0
59612,16641046679303,0
59613,16641030809164,0
59614,16541965579599,2552606
59615,16640999163393,0
59616,16640983293299,0
59617,16640967423221,1000000
59618,16640951553158,0
59619,16640935683110,1845442
59620,16640919813077,0
59621,16640903943059,0
59622,16640842768238,3562287
59623,16640872203112,0
59624,16640856333140,0
59625,16640840463182,14055880256
59626,16640824593240,0
59627,16640808723313,0
59628,16640792853401,0
59629,16640776983504,0
59630,16640761113623,29732690373
59631,10602055759009,5693615129
59632,15433459408984,5101601276
59633,16640720414354,2000000
59634,16640704544527,0
59635,16640688674714,0
59636,16640672804917,0
59637,16640656935134,0
59638,16640641065367,1000000
59639,16640625195615,0
59640,16627045523614,1055221
59641,16214860484177,3182790
59642,15776292842314,1330013
59643,16640562959951,0
59644,16640547090273,0
59645,16640531220611,0
59646,16546287392756,38000000112
59647,16640499571194,1136312
59648,16640483701577,9000000000
59649,16640467831975,0
59650,16640451962389,0
59651,16640436092817,0
59652,16640420223260,1223100
59653,16640404353719,1000000
59654,16640388484193,0
59655,15877597736068,36961102995
59656,16640357472625,11267579178
59657,16640341603143,2000000
59658,16640325733677,0
59659,16640309864225,0
59660,16640293994789,0
